web-scraper-order,web-scraper-start-url,Детальная страница,Детальная страница-href,name,price,property--type,property--value,packaging--type,packaging--value,image
"1700425495-1304","https://eparket.com/plintus/likorn","Код товара: 83396
        Плинтус МДФ ламинированный Ликорн K-18 белый фигурный 2050×82×12от 300 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-18-82-12","Плинтус МДФ ламинированный Ликорн K-18 белый фигурный 2050×82×12","300 ₽ / м.п.","","","Ширина","82 мм",""
"1700425495-1305","https://eparket.com/plintus/likorn","Код товара: 83396
        Плинтус МДФ ламинированный Ликорн K-18 белый фигурный 2050×82×12от 300 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-18-82-12","Плинтус МДФ ламинированный Ликорн K-18 белый фигурный 2050×82×12","300 ₽ / м.п.","","","Высота","12 мм",""
"1700425495-1306","https://eparket.com/plintus/likorn","Код товара: 83396
        Плинтус МДФ ламинированный Ликорн K-18 белый фигурный 2050×82×12от 300 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-18-82-12","Плинтус МДФ ламинированный Ликорн K-18 белый фигурный 2050×82×12","300 ₽ / м.п.","","","Вес, кг","1.85",""
"1700425495-1307","https://eparket.com/plintus/likorn","Код товара: 83396
        Плинтус МДФ ламинированный Ликорн K-18 белый фигурный 2050×82×12от 300 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-18-82-12","Плинтус МДФ ламинированный Ликорн K-18 белый фигурный 2050×82×12","300 ₽ / м.п.","","","В упаковке, м.п.","2.05",""
"1700425495-1308","https://eparket.com/plintus/likorn","Код товара: 83396
        Плинтус МДФ ламинированный Ликорн K-18 белый фигурный 2050×82×12от 300 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-18-82-12","Плинтус МДФ ламинированный Ликорн K-18 белый фигурный 2050×82×12","300 ₽ / м.п.","","","В упаковке, шт","Наборная",""
"1700425495-1309","https://eparket.com/plintus/likorn","Код товара: 83396
        Плинтус МДФ ламинированный Ликорн K-18 белый фигурный 2050×82×12от 300 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-18-82-12","Плинтус МДФ ламинированный Ликорн K-18 белый фигурный 2050×82×12","300 ₽ / м.п.","","","","","https://eparket.com/assets/cache_image/images/product/9/83396/plintus-napolnyj-mdf-likorn-k-18-82-belyj_1000x1000_799.jpg"
"1700425495-1310","https://eparket.com/plintus/likorn","Код товара: 83396
        Плинтус МДФ ламинированный Ликорн K-18 белый фигурный 2050×82×12от 300 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-18-82-12","Плинтус МДФ ламинированный Ликорн K-18 белый фигурный 2050×82×12","300 ₽ / м.п.","","","","",""
"1700425498-1311","https://eparket.com/plintus/likorn","Код товара: 83402
        Плинтус МДФ ламинированный Ликорн K-24 белый фигурный 2050×127×16480 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-24","Плинтус МДФ ламинированный Ликорн K-24 белый фигурный 2050×127×16","480 ₽ / м.п.","Страна производитель","Россия","","",""
"1700425498-1312","https://eparket.com/plintus/likorn","Код товара: 83402
        Плинтус МДФ ламинированный Ликорн K-24 белый фигурный 2050×127×16480 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-24","Плинтус МДФ ламинированный Ликорн K-24 белый фигурный 2050×127×16","480 ₽ / м.п.","Материал","МДФ","","",""
"1700425498-1313","https://eparket.com/plintus/likorn","Код товара: 83402
        Плинтус МДФ ламинированный Ликорн K-24 белый фигурный 2050×127×16480 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-24","Плинтус МДФ ламинированный Ликорн K-24 белый фигурный 2050×127×16","480 ₽ / м.п.","Цвет","Белый","","",""
"1700425498-1314","https://eparket.com/plintus/likorn","Код товара: 83402
        Плинтус МДФ ламинированный Ликорн K-24 белый фигурный 2050×127×16480 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-24","Плинтус МДФ ламинированный Ликорн K-24 белый фигурный 2050×127×16","480 ₽ / м.п.","Светлота цвета","Светлый","","",""
"1700425498-1315","https://eparket.com/plintus/likorn","Код товара: 83402
        Плинтус МДФ ламинированный Ликорн K-24 белый фигурный 2050×127×16480 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-24","Плинтус МДФ ламинированный Ликорн K-24 белый фигурный 2050×127×16","480 ₽ / м.п.","Покрытие","Ламинированное","","",""
"1700425498-1316","https://eparket.com/plintus/likorn","Код товара: 83402
        Плинтус МДФ ламинированный Ликорн K-24 белый фигурный 2050×127×16480 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-24","Плинтус МДФ ламинированный Ликорн K-24 белый фигурный 2050×127×16","480 ₽ / м.п.","Блеск","Матовый","","",""
"1700425498-1317","https://eparket.com/plintus/likorn","Код товара: 83402
        Плинтус МДФ ламинированный Ликорн K-24 белый фигурный 2050×127×16480 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-24","Плинтус МДФ ламинированный Ликорн K-24 белый фигурный 2050×127×16","480 ₽ / м.п.","Поверхность на ощупь","Гладкая","","",""
"1700425498-1318","https://eparket.com/plintus/likorn","Код товара: 83402
        Плинтус МДФ ламинированный Ликорн K-24 белый фигурный 2050×127×16480 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-24","Плинтус МДФ ламинированный Ликорн K-24 белый фигурный 2050×127×16","480 ₽ / м.п.","Форма плинтуса","Фигурный","","",""
"1700425498-1319","https://eparket.com/plintus/likorn","Код товара: 83402
        Плинтус МДФ ламинированный Ликорн K-24 белый фигурный 2050×127×16480 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-24","Плинтус МДФ ламинированный Ликорн K-24 белый фигурный 2050×127×16","480 ₽ / м.п.","Гибкость","Нет","","",""
"1700425498-1320","https://eparket.com/plintus/likorn","Код товара: 83402
        Плинтус МДФ ламинированный Ликорн K-24 белый фигурный 2050×127×16480 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-24","Плинтус МДФ ламинированный Ликорн K-24 белый фигурный 2050×127×16","480 ₽ / м.п.","Срок эксплуатации min, лет?","2","","",""
"1700425498-1321","https://eparket.com/plintus/likorn","Код товара: 83402
        Плинтус МДФ ламинированный Ликорн K-24 белый фигурный 2050×127×16480 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-24","Плинтус МДФ ламинированный Ликорн K-24 белый фигурный 2050×127×16","480 ₽ / м.п.","Артикул товара","K-24","","",""
"1700425498-1322","https://eparket.com/plintus/likorn","Код товара: 83402
        Плинтус МДФ ламинированный Ликорн K-24 белый фигурный 2050×127×16480 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-24","Плинтус МДФ ламинированный Ликорн K-24 белый фигурный 2050×127×16","480 ₽ / м.п.","Длина, мм","2050","","",""
"1700425498-1323","https://eparket.com/plintus/likorn","Код товара: 83402
        Плинтус МДФ ламинированный Ликорн K-24 белый фигурный 2050×127×16480 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-24","Плинтус МДФ ламинированный Ликорн K-24 белый фигурный 2050×127×16","480 ₽ / м.п.","Ширина, мм","127","","",""
"1700425498-1324","https://eparket.com/plintus/likorn","Код товара: 83402
        Плинтус МДФ ламинированный Ликорн K-24 белый фигурный 2050×127×16480 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-24","Плинтус МДФ ламинированный Ликорн K-24 белый фигурный 2050×127×16","480 ₽ / м.п.","Толщина, мм","16","","",""
"1700425498-1325","https://eparket.com/plintus/likorn","Код товара: 83402
        Плинтус МДФ ламинированный Ликорн K-24 белый фигурный 2050×127×16480 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-24","Плинтус МДФ ламинированный Ликорн K-24 белый фигурный 2050×127×16","480 ₽ / м.п.","Вес, кг","2.91","","",""
"1700425498-1326","https://eparket.com/plintus/likorn","Код товара: 83402
        Плинтус МДФ ламинированный Ликорн K-24 белый фигурный 2050×127×16480 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-24","Плинтус МДФ ламинированный Ликорн K-24 белый фигурный 2050×127×16","480 ₽ / м.п.","","","Длина","2050 мм",""
"1700425498-1327","https://eparket.com/plintus/likorn","Код товара: 83402
        Плинтус МДФ ламинированный Ликорн K-24 белый фигурный 2050×127×16480 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-24","Плинтус МДФ ламинированный Ликорн K-24 белый фигурный 2050×127×16","480 ₽ / м.п.","","","Ширина","127 мм",""
"1700425498-1328","https://eparket.com/plintus/likorn","Код товара: 83402
        Плинтус МДФ ламинированный Ликорн K-24 белый фигурный 2050×127×16480 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-24","Плинтус МДФ ламинированный Ликорн K-24 белый фигурный 2050×127×16","480 ₽ / м.п.","","","Высота","16 мм",""
"1700425498-1329","https://eparket.com/plintus/likorn","Код товара: 83402
        Плинтус МДФ ламинированный Ликорн K-24 белый фигурный 2050×127×16480 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-24","Плинтус МДФ ламинированный Ликорн K-24 белый фигурный 2050×127×16","480 ₽ / м.п.","","","Вес, кг","2.91",""
"1700425498-1330","https://eparket.com/plintus/likorn","Код товара: 83402
        Плинтус МДФ ламинированный Ликорн K-24 белый фигурный 2050×127×16480 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-24","Плинтус МДФ ламинированный Ликорн K-24 белый фигурный 2050×127×16","480 ₽ / м.п.","","","В упаковке, м.п.","2.05",""
"1700425498-1331","https://eparket.com/plintus/likorn","Код товара: 83402
        Плинтус МДФ ламинированный Ликорн K-24 белый фигурный 2050×127×16480 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-24","Плинтус МДФ ламинированный Ликорн K-24 белый фигурный 2050×127×16","480 ₽ / м.п.","","","В упаковке, шт","Наборная",""
"1700425498-1332","https://eparket.com/plintus/likorn","Код товара: 83402
        Плинтус МДФ ламинированный Ликорн K-24 белый фигурный 2050×127×16480 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-24","Плинтус МДФ ламинированный Ликорн K-24 белый фигурный 2050×127×16","480 ₽ / м.п.","","","","","https://eparket.com/assets/cache_image/images/product/9/83402/plintus-napolnyj-mdf-likorn-k-24-belyj_1000x1000_799.jpg"
"1700425498-1333","https://eparket.com/plintus/likorn","Код товара: 83402
        Плинтус МДФ ламинированный Ликорн K-24 белый фигурный 2050×127×16480 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-24","Плинтус МДФ ламинированный Ликорн K-24 белый фигурный 2050×127×16","480 ₽ / м.п.","","","","",""
"1700425501-1334","https://eparket.com/plintus/likorn","Код товара: 83390
        Плинтус МДФ ламинированный Ликорн K-11 белый фигурный 2050×80×22432 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-11","Плинтус МДФ ламинированный Ликорн K-11 белый фигурный 2050×80×22","432 ₽ / м.п.","Страна производитель","Россия","","",""
"1700425501-1335","https://eparket.com/plintus/likorn","Код товара: 83390
        Плинтус МДФ ламинированный Ликорн K-11 белый фигурный 2050×80×22432 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-11","Плинтус МДФ ламинированный Ликорн K-11 белый фигурный 2050×80×22","432 ₽ / м.п.","Материал","МДФ","","",""
"1700425501-1336","https://eparket.com/plintus/likorn","Код товара: 83390
        Плинтус МДФ ламинированный Ликорн K-11 белый фигурный 2050×80×22432 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-11","Плинтус МДФ ламинированный Ликорн K-11 белый фигурный 2050×80×22","432 ₽ / м.п.","Цвет","Белый","","",""
"1700425501-1337","https://eparket.com/plintus/likorn","Код товара: 83390
        Плинтус МДФ ламинированный Ликорн K-11 белый фигурный 2050×80×22432 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-11","Плинтус МДФ ламинированный Ликорн K-11 белый фигурный 2050×80×22","432 ₽ / м.п.","Светлота цвета","Светлый","","",""
"1700425501-1338","https://eparket.com/plintus/likorn","Код товара: 83390
        Плинтус МДФ ламинированный Ликорн K-11 белый фигурный 2050×80×22432 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-11","Плинтус МДФ ламинированный Ликорн K-11 белый фигурный 2050×80×22","432 ₽ / м.п.","Покрытие","Ламинированное","","",""
"1700425501-1339","https://eparket.com/plintus/likorn","Код товара: 83390
        Плинтус МДФ ламинированный Ликорн K-11 белый фигурный 2050×80×22432 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-11","Плинтус МДФ ламинированный Ликорн K-11 белый фигурный 2050×80×22","432 ₽ / м.п.","Блеск","Матовый","","",""
"1700425501-1340","https://eparket.com/plintus/likorn","Код товара: 83390
        Плинтус МДФ ламинированный Ликорн K-11 белый фигурный 2050×80×22432 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-11","Плинтус МДФ ламинированный Ликорн K-11 белый фигурный 2050×80×22","432 ₽ / м.п.","Поверхность на ощупь","Гладкая","","",""
"1700425501-1341","https://eparket.com/plintus/likorn","Код товара: 83390
        Плинтус МДФ ламинированный Ликорн K-11 белый фигурный 2050×80×22432 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-11","Плинтус МДФ ламинированный Ликорн K-11 белый фигурный 2050×80×22","432 ₽ / м.п.","Форма плинтуса","Фигурный","","",""
"1700425501-1342","https://eparket.com/plintus/likorn","Код товара: 83390
        Плинтус МДФ ламинированный Ликорн K-11 белый фигурный 2050×80×22432 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-11","Плинтус МДФ ламинированный Ликорн K-11 белый фигурный 2050×80×22","432 ₽ / м.п.","Гибкость","Нет","","",""
"1700425501-1343","https://eparket.com/plintus/likorn","Код товара: 83390
        Плинтус МДФ ламинированный Ликорн K-11 белый фигурный 2050×80×22432 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-11","Плинтус МДФ ламинированный Ликорн K-11 белый фигурный 2050×80×22","432 ₽ / м.п.","Срок эксплуатации min, лет?","2","","",""
"1700425501-1344","https://eparket.com/plintus/likorn","Код товара: 83390
        Плинтус МДФ ламинированный Ликорн K-11 белый фигурный 2050×80×22432 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-11","Плинтус МДФ ламинированный Ликорн K-11 белый фигурный 2050×80×22","432 ₽ / м.п.","Артикул товара","K-11","","",""
"1700425501-1345","https://eparket.com/plintus/likorn","Код товара: 83390
        Плинтус МДФ ламинированный Ликорн K-11 белый фигурный 2050×80×22432 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-11","Плинтус МДФ ламинированный Ликорн K-11 белый фигурный 2050×80×22","432 ₽ / м.п.","Длина, мм","2050","","",""
"1700425501-1346","https://eparket.com/plintus/likorn","Код товара: 83390
        Плинтус МДФ ламинированный Ликорн K-11 белый фигурный 2050×80×22432 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-11","Плинтус МДФ ламинированный Ликорн K-11 белый фигурный 2050×80×22","432 ₽ / м.п.","Ширина, мм","80","","",""
"1700425501-1347","https://eparket.com/plintus/likorn","Код товара: 83390
        Плинтус МДФ ламинированный Ликорн K-11 белый фигурный 2050×80×22432 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-11","Плинтус МДФ ламинированный Ликорн K-11 белый фигурный 2050×80×22","432 ₽ / м.п.","Толщина, мм","22","","",""
"1700425501-1348","https://eparket.com/plintus/likorn","Код товара: 83390
        Плинтус МДФ ламинированный Ликорн K-11 белый фигурный 2050×80×22432 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-11","Плинтус МДФ ламинированный Ликорн K-11 белый фигурный 2050×80×22","432 ₽ / м.п.","Вес, кг","1.85","","",""
"1700425501-1349","https://eparket.com/plintus/likorn","Код товара: 83390
        Плинтус МДФ ламинированный Ликорн K-11 белый фигурный 2050×80×22432 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-11","Плинтус МДФ ламинированный Ликорн K-11 белый фигурный 2050×80×22","432 ₽ / м.п.","","","Длина","2050 мм",""
"1700425501-1350","https://eparket.com/plintus/likorn","Код товара: 83390
        Плинтус МДФ ламинированный Ликорн K-11 белый фигурный 2050×80×22432 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-11","Плинтус МДФ ламинированный Ликорн K-11 белый фигурный 2050×80×22","432 ₽ / м.п.","","","Ширина","80 мм",""
"1700425501-1351","https://eparket.com/plintus/likorn","Код товара: 83390
        Плинтус МДФ ламинированный Ликорн K-11 белый фигурный 2050×80×22432 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-11","Плинтус МДФ ламинированный Ликорн K-11 белый фигурный 2050×80×22","432 ₽ / м.п.","","","Высота","22 мм",""
"1700425501-1352","https://eparket.com/plintus/likorn","Код товара: 83390
        Плинтус МДФ ламинированный Ликорн K-11 белый фигурный 2050×80×22432 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-11","Плинтус МДФ ламинированный Ликорн K-11 белый фигурный 2050×80×22","432 ₽ / м.п.","","","Вес, кг","1.85",""
"1700425501-1353","https://eparket.com/plintus/likorn","Код товара: 83390
        Плинтус МДФ ламинированный Ликорн K-11 белый фигурный 2050×80×22432 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-11","Плинтус МДФ ламинированный Ликорн K-11 белый фигурный 2050×80×22","432 ₽ / м.п.","","","В упаковке, м.п.","2.05",""
"1700425501-1354","https://eparket.com/plintus/likorn","Код товара: 83390
        Плинтус МДФ ламинированный Ликорн K-11 белый фигурный 2050×80×22432 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-11","Плинтус МДФ ламинированный Ликорн K-11 белый фигурный 2050×80×22","432 ₽ / м.п.","","","В упаковке, шт","Наборная",""
"1700425501-1355","https://eparket.com/plintus/likorn","Код товара: 83390
        Плинтус МДФ ламинированный Ликорн K-11 белый фигурный 2050×80×22432 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-11","Плинтус МДФ ламинированный Ликорн K-11 белый фигурный 2050×80×22","432 ₽ / м.п.","","","","","https://eparket.com/assets/cache_image/images/product/9/83390/plintus-napolnyj-mdf-likorn-k-11-belyj_1000x1000_799.jpg"
"1700425501-1356","https://eparket.com/plintus/likorn","Код товара: 83390
        Плинтус МДФ ламинированный Ликорн K-11 белый фигурный 2050×80×22432 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-11","Плинтус МДФ ламинированный Ликорн K-11 белый фигурный 2050×80×22","432 ₽ / м.п.","","","","",""
"1700425503-1357","https://eparket.com/plintus/likorn","Код товара: 83400
        Плинтус МДФ ламинированный Ликорн K-22 белый фигурный 2050×82×12300 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-22","Плинтус МДФ ламинированный Ликорн K-22 белый фигурный 2050×82×12","300 ₽ / м.п.","Страна производитель","Россия","","",""
"1700425503-1358","https://eparket.com/plintus/likorn","Код товара: 83400
        Плинтус МДФ ламинированный Ликорн K-22 белый фигурный 2050×82×12300 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-22","Плинтус МДФ ламинированный Ликорн K-22 белый фигурный 2050×82×12","300 ₽ / м.п.","Материал","МДФ","","",""
"1700425503-1359","https://eparket.com/plintus/likorn","Код товара: 83400
        Плинтус МДФ ламинированный Ликорн K-22 белый фигурный 2050×82×12300 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-22","Плинтус МДФ ламинированный Ликорн K-22 белый фигурный 2050×82×12","300 ₽ / м.п.","Цвет","Белый","","",""
"1700425503-1360","https://eparket.com/plintus/likorn","Код товара: 83400
        Плинтус МДФ ламинированный Ликорн K-22 белый фигурный 2050×82×12300 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-22","Плинтус МДФ ламинированный Ликорн K-22 белый фигурный 2050×82×12","300 ₽ / м.п.","Светлота цвета","Светлый","","",""
"1700425503-1361","https://eparket.com/plintus/likorn","Код товара: 83400
        Плинтус МДФ ламинированный Ликорн K-22 белый фигурный 2050×82×12300 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-22","Плинтус МДФ ламинированный Ликорн K-22 белый фигурный 2050×82×12","300 ₽ / м.п.","Покрытие","Ламинированное","","",""
"1700425503-1362","https://eparket.com/plintus/likorn","Код товара: 83400
        Плинтус МДФ ламинированный Ликорн K-22 белый фигурный 2050×82×12300 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-22","Плинтус МДФ ламинированный Ликорн K-22 белый фигурный 2050×82×12","300 ₽ / м.п.","Блеск","Матовый","","",""
"1700425503-1363","https://eparket.com/plintus/likorn","Код товара: 83400
        Плинтус МДФ ламинированный Ликорн K-22 белый фигурный 2050×82×12300 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-22","Плинтус МДФ ламинированный Ликорн K-22 белый фигурный 2050×82×12","300 ₽ / м.п.","Поверхность на ощупь","Гладкая","","",""
"1700425503-1364","https://eparket.com/plintus/likorn","Код товара: 83400
        Плинтус МДФ ламинированный Ликорн K-22 белый фигурный 2050×82×12300 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-22","Плинтус МДФ ламинированный Ликорн K-22 белый фигурный 2050×82×12","300 ₽ / м.п.","Форма плинтуса","Фигурный","","",""
"1700425503-1365","https://eparket.com/plintus/likorn","Код товара: 83400
        Плинтус МДФ ламинированный Ликорн K-22 белый фигурный 2050×82×12300 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-22","Плинтус МДФ ламинированный Ликорн K-22 белый фигурный 2050×82×12","300 ₽ / м.п.","Гибкость","Нет","","",""
"1700425503-1366","https://eparket.com/plintus/likorn","Код товара: 83400
        Плинтус МДФ ламинированный Ликорн K-22 белый фигурный 2050×82×12300 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-22","Плинтус МДФ ламинированный Ликорн K-22 белый фигурный 2050×82×12","300 ₽ / м.п.","Срок эксплуатации min, лет?","2","","",""
"1700425503-1367","https://eparket.com/plintus/likorn","Код товара: 83400
        Плинтус МДФ ламинированный Ликорн K-22 белый фигурный 2050×82×12300 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-22","Плинтус МДФ ламинированный Ликорн K-22 белый фигурный 2050×82×12","300 ₽ / м.п.","Артикул товара","K-22","","",""
"1700425503-1368","https://eparket.com/plintus/likorn","Код товара: 83400
        Плинтус МДФ ламинированный Ликорн K-22 белый фигурный 2050×82×12300 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-22","Плинтус МДФ ламинированный Ликорн K-22 белый фигурный 2050×82×12","300 ₽ / м.п.","Длина, мм","2050","","",""
"1700425503-1369","https://eparket.com/plintus/likorn","Код товара: 83400
        Плинтус МДФ ламинированный Ликорн K-22 белый фигурный 2050×82×12300 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-22","Плинтус МДФ ламинированный Ликорн K-22 белый фигурный 2050×82×12","300 ₽ / м.п.","Ширина, мм","82","","",""
"1700425503-1370","https://eparket.com/plintus/likorn","Код товара: 83400
        Плинтус МДФ ламинированный Ликорн K-22 белый фигурный 2050×82×12300 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-22","Плинтус МДФ ламинированный Ликорн K-22 белый фигурный 2050×82×12","300 ₽ / м.п.","Толщина, мм","12","","",""
"1700425503-1371","https://eparket.com/plintus/likorn","Код товара: 83400
        Плинтус МДФ ламинированный Ликорн K-22 белый фигурный 2050×82×12300 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-22","Плинтус МДФ ламинированный Ликорн K-22 белый фигурный 2050×82×12","300 ₽ / м.п.","Вес, кг","2.7","","",""
"1700425503-1372","https://eparket.com/plintus/likorn","Код товара: 83400
        Плинтус МДФ ламинированный Ликорн K-22 белый фигурный 2050×82×12300 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-22","Плинтус МДФ ламинированный Ликорн K-22 белый фигурный 2050×82×12","300 ₽ / м.п.","","","Длина","2050 мм",""
"1700425503-1373","https://eparket.com/plintus/likorn","Код товара: 83400
        Плинтус МДФ ламинированный Ликорн K-22 белый фигурный 2050×82×12300 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-22","Плинтус МДФ ламинированный Ликорн K-22 белый фигурный 2050×82×12","300 ₽ / м.п.","","","Ширина","82 мм",""
"1700425503-1374","https://eparket.com/plintus/likorn","Код товара: 83400
        Плинтус МДФ ламинированный Ликорн K-22 белый фигурный 2050×82×12300 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-22","Плинтус МДФ ламинированный Ликорн K-22 белый фигурный 2050×82×12","300 ₽ / м.п.","","","Высота","12 мм",""
"1700425503-1375","https://eparket.com/plintus/likorn","Код товара: 83400
        Плинтус МДФ ламинированный Ликорн K-22 белый фигурный 2050×82×12300 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-22","Плинтус МДФ ламинированный Ликорн K-22 белый фигурный 2050×82×12","300 ₽ / м.п.","","","Вес, кг","2.70",""
"1700425503-1376","https://eparket.com/plintus/likorn","Код товара: 83400
        Плинтус МДФ ламинированный Ликорн K-22 белый фигурный 2050×82×12300 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-22","Плинтус МДФ ламинированный Ликорн K-22 белый фигурный 2050×82×12","300 ₽ / м.п.","","","В упаковке, м.п.","2.05",""
"1700425503-1377","https://eparket.com/plintus/likorn","Код товара: 83400
        Плинтус МДФ ламинированный Ликорн K-22 белый фигурный 2050×82×12300 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-22","Плинтус МДФ ламинированный Ликорн K-22 белый фигурный 2050×82×12","300 ₽ / м.п.","","","В упаковке, шт","Наборная",""
"1700425503-1378","https://eparket.com/plintus/likorn","Код товара: 83400
        Плинтус МДФ ламинированный Ликорн K-22 белый фигурный 2050×82×12300 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-22","Плинтус МДФ ламинированный Ликорн K-22 белый фигурный 2050×82×12","300 ₽ / м.п.","","","","","https://eparket.com/assets/cache_image/images/product/9/83400/plintus-napolnyj-mdf-likorn-k-22-belyj_1000x1000_799.jpg"
"1700425503-1379","https://eparket.com/plintus/likorn","Код товара: 83400
        Плинтус МДФ ламинированный Ликорн K-22 белый фигурный 2050×82×12300 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/figurnyij/k-22","Плинтус МДФ ламинированный Ликорн K-22 белый фигурный 2050×82×12","300 ₽ / м.п.","","","","",""
"1700425506-1380","https://eparket.com/plintus/likorn","Код товара: 83722
        Плинтус МДФ ламинированный Ликорн K-06 кремовый прямой 2050×80×16349 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/pryamoj/k-06-kremovyij","Плинтус МДФ ламинированный Ликорн K-06 кремовый прямой 2050×80×16","349 ₽ / м.п.","Страна производитель","Россия","","",""
